type,rank,name,country,score,startDate,competition,competition_short,url,season,gender
FS,12,Kerstin FRANK,AUT,93.96,2013/01/23,ISU European Figure Skating Championships 2013,EURO,https://results.isu.org/results/ec2013/,2012-2013,F
FS,7,Viktoria HELGESSON,SWE,100.95,2013/01/23,ISU European Figure Skating Championships 2013,EURO,https://results.isu.org/results/ec2013/,2012-2013,F
SP,6,Alena LEONOVA,RUS,54.5,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,20,Dmitri IGNATENKO,UKR,103.27,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,21,Justus STRID,DEN,101.62,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,22,Alexei BYCHENKO,ISR,86.5,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,23,Viktor ROMANENKOV,EST,82.85,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,1,Carolina KOSTNER,ITA,63.22,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,2,Kiira KORPI,FIN,61.8,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,3,Ksenia MAKAROVA,RUS,57.55,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,27,Vitali LUCHANOK,BLR,48.32,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,5,Viktoria HELGESSON,SWE,55.68,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,17,Viktor PFEIFER,AUT,115.34,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,7,Valentina MARCHEI,ITA,53.52,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,8,Yretha SILETE,FRA,52.75,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,9,Joshi HELGESSON,SWE,52.32,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,10,Elena GLEBOVA,EST,52.32,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,11,Mae Berenice MEITE,FRA,49.86,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,12,Polina KOROBEYNIKOVA,RUS,49.41,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,13,Sonia LAFUENTE,ESP,47.34,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,4,Elene GEDEVANISHVILI,GEO,57.14,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,9,Jorik HENDRICKX,BEL,135.65,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,29,Ali DEMIRBOGA,TUR,45.54,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,1,Evgeni PLUSHENKO,RUS,176.52,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,2,Artur GACHINSKI,RUS,161.47,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,3,Florent AMODIO,FRA,155.7,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,4,Michal BREZINA,CZE,153.17,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,5,Samuel CONTESTI,ITA,145.46,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,6,Tomas VERNER,CZE,144.22,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,19,Maciej CIEPLUCHA,POL,112.69,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,8,Brian JOUBERT,FRA,139.91,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,18,Paolo BACCHINI,ITA,114.34,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,10,Sergei VORONOV,RUS,135.01,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,11,Alexander MAJOROV,SWE,124.85,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,12,Kim LUCINE,MON,121.69,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,13,Chafik BESSEGHIER,FRA,118.73,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,14,Zoltan KELEMEN,ROU,117.9,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,15,Paul FENTZ,GER,117.66,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,16,Peter LIEBERS,GER,115.67,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,16,Jenna MCCORKELL,GBR,45.32,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,7,Javier FERNANDEZ,ESP,142.15,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,17,Juulia TURKKILA,FIN,84.68,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,8,Natalia POPOVA,UKR,94.85,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,9,Valentina MARCHEI,ITA,93.32,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,10,Joshi HELGESSON,SWE,92.79,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,11,Yretha SILETE,FRA,92.75,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,12,Monika SIMANCIKOVA,SVK,90.4,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,13,Elena GLEBOVA,EST,89.6,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,14,Alina FJODOROVA,LAT,89.11,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,14,Monika SIMANCIKOVA,SVK,46.39,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,16,Sonia LAFUENTE,ESP,86.3,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,5,Viktoria HELGESSON,SWE,105.14,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,18,Romy B?HLER,SUI,83.11,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,19,Jenna MCCORKELL,GBR,80.09,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,20,Isabelle PIEMAN,BEL,77.74,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,21,Myriam LEUENBERGER,SUI,75.96,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,22,Nathalie WEINZIERL,GER,73.33,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,23,Francesca RIO,ITA,68.64,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,24,Karina JOHNSON,DEN,53.89,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,15,Mae Berenice MEITE,FRA,87.47,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,25,Fleur MAXWELL,LUX,37.06,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,26,Pavel KASKA,CZE,51.34,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,17,Isabelle PIEMAN,BEL,44.39,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,18,Alina FJODOROVA,LAT,44.37,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,19,Natalia POPOVA,UKR,43.75,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,20,Nathalie WEINZIERL,GER,42.56,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,21,Myriam LEUENBERGER,SUI,41.77,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,22,Francesca RIO,ITA,40.02,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,7,Ksenia MAKAROVA,RUS,102.04,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,24,Romy B?HLER,SUI,38.14,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,6,Alena LEONOVA,RUS,104.28,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,26,Kaat VAN DAELE,BEL,35.11,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,27,Chelsea Rose CHIAPPA,HUN,34.46,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,28,Clara PETERS,IRL,30.88,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,1,Carolina KOSTNER,ITA,120.33,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,2,Polina KOROBEYNIKOVA,RUS,114.72,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,3,Elene GEDEVANISHVILI,GEO,108.79,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
FS,4,Kiira KORPI,FIN,105.14,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,15,Juulia TURKKILA,FIN,45.65,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,23,Karina JOHNSON,DEN,38.23,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,F
SP,2,Evgeni PLUSHENKO,RUS,84.71,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,28,Slavik HAYRAPETYAN,ARM,45.75,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,1,Artur GACHINSKI,RUS,84.8,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,3,Tomas VERNER,CZE,81.14,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,4,Javier FERNANDEZ,ESP,80.11,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,5,Florent AMODIO,FRA,78.48,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,6,Michal BREZINA,CZE,76.13,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,7,Kevin VAN DER PERREN,BEL,71.05,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,8,Jorik HENDRICKX,BEL,68.98,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,9,Alexander MAJOROV,SWE,68.33,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,10,Brian JOUBERT,FRA,67.92,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,11,Samuel CONTESTI,ITA,66.86,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,12,Chafik BESSEGHIER,FRA,63.12,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,13,Peter LIEBERS,GER,61.08,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,21,Viktor PFEIFER,AUT,53.58,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,25,Jason THOMPSON,GBR,51.42,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,24,Dmitri IGNATENKO,UKR,51.61,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,14,Sergei VORONOV,RUS,60.88,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,22,Viktor ROMANENKOV,EST,52.24,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,20,Maciej CIEPLUCHA,POL,54.17,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,19,Alexei BYCHENKO,ISR,54.69,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,18,Justus STRID,DEN,54.71,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,17,Paolo BACCHINI,ITA,55.77,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,16,Kim LUCINE,MON,57.64,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,15,Zoltan KELEMEN,ROU,60.12,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
SP,23,Paul FENTZ,GER,51.74,2012/01/23,ISU European Figure Skating Championships 2012,EURO,https://results.isu.org/results/ec2012/,2011-2012,M
FS,3,Florent AMODIO,FRA,148.75,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,9,Samuel CONTESTI,ITA,132.1,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,8,Alban PREAUBERT,FRA,132.38,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,7,Javier FERNANDEZ,ESP,139.17,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,6,Artur GACHINSKI,RUS,142.31,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,1,Brian JOUBERT,FRA,152.57,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,4,Konstantin MENSHOV,RUS,143.8,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,2,Tomas VERNER,CZE,149.69,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,15,Kim LUCINE,MON,115.41,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
SP,28,Justus STRID,DEN,41.84,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,5,Kevin VAN DER PERREN,BEL,142.98,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,10,Michal BREZINA,CZE,125.26,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,11,Peter LIEBERS,GER,124.47,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,12,Adrian SCHULTHEISS,SWE,119.83,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,21,Kristoffer BERNTSSON,SWE,105.96,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,14,Anton KOVALEVSKI,UKR,115.86,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,16,Denis WIECZOREK,GER,112.98,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,17,Javier RAYA,ESP,112.7,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
FS,18,Zoltan KELEMEN,ROU,110.12,2011/01/24,ISU European Figure Skating Championships 2011,EURO,https://results.isu.org/results/ec2011/,2010-2011,M
